2025-03-04 21:01:18 [INFO] Loaded stored authentication token.
2025-03-04 21:01:18 [INFO] Authenticated successfully.
2025-03-04 21:01:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': 0, 'HeadY': 0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0, 'EyesY': 0, 'ArmLeftX': 0.0, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:17 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: happy, Params: {'HeadX': 0.0, 'HeadY': 0.0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.0, 'EyesY': 0.0, 'ArmLeftX': -0.0, 'ArmRightX': 0.0, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4127571015207155, 'EyesY': 0.4671264324294803, 'ArmLeftX': -2.9389262614624196, 'ArmRightX': -4.045084971874698, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4373701980460679, 'EyesY': 0.46815369214435787, 'ArmLeftX': -4.045084971874656, 'ArmRightX': -2.9389262614624774, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.46198329457142034, 'EyesY': 0.46918095185923536, 'ArmLeftX': -4.755282581475794, 'ArmRightX': -1.545084971874657, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -5.0, 'ArmRightX': 2.206530670693295e-14, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.755282581475736, 'ArmRightX': 1.545084971874834, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.045084971874714, 'ArmRightX': 2.938926261462398, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -2.938926261462384, 'ArmRightX': 4.045084971874724, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -1.5450849718746826, 'ArmRightX': 4.755282581475785, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:18 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.886207583857646e-15, 'ArmRightX': 5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:19 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 1.5450849718748083, 'ArmRightX': 4.755282581475745, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:19 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 2.9389262614623757, 'ArmRightX': 4.045084971874729, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:19 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 4.045084971874708, 'ArmRightX': 2.938926261462406, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:19 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 4.755282581475777, 'ArmRightX': 1.5450849718747082, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:19 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 5.0, 'ArmRightX': 3.183772187464824e-14, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:19 [DEBUG] Target added: (1968.00, 1204.00), Expression: surprised
2025-03-04 21:03:19 [DEBUG] Position: X=1956.10, Y=1173.26, Expression: surprised, Params: {'HeadX': 0.2820266426232134, 'HeadY': -1.2952334698251242, 'BodyTilt': 0.2820266426232134, 'BodySwing': -1.726977959766831, 'Step': 0.5640532852464268, 'FaceLean': 0.18801776174880835, 'BodyLean': 0.18801776174880835, 'EyesX': 0.018801776174880894, 'EyesY': -0.08634889798834158, 'ArmLeftX': -0.2820266426232134, 'ArmRightX': 0.2820266426232134, 'EyebrowLeft': 10, 'EyebrowRight': 10, 'BrowAngleLeft': 5, 'BrowAngleRight': 5}
2025-03-04 21:03:19 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: surprised, Params: {'HeadX': 0.3749999999999982, 'HeadY': -1.7222222222222214, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.025, 'EyesY': -0.11481481481481481, 'ArmLeftX': -0.375, 'ArmRightX': 0.375, 'EyebrowLeft': 10, 'EyebrowRight': 10, 'BrowAngleLeft': 5, 'BrowAngleRight': 5}
2025-03-04 21:03:19 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: surprised, Params: {'HeadX': 0.3749999999999982, 'HeadY': -1.7222222222222214, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.025, 'EyesY': -0.11481481481481481, 'ArmLeftX': -0.375, 'ArmRightX': 0.375, 'EyebrowLeft': 10, 'EyebrowRight': 10, 'BrowAngleLeft': 5, 'BrowAngleRight': 5}
2025-03-04 21:03:19 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 4.755282581475753, 'ArmRightX': -1.5450849718747828, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 4.045084971874745, 'ArmRightX': -2.938926261462354, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 2.938926261462427, 'ArmRightX': -4.045084971874692, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 1.545084971874734, 'ArmRightX': -4.755282581475769, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': 5.878923616543883e-14, 'ArmRightX': -5.0, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -1.5450849718748925, 'ArmRightX': -4.755282581475718, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -2.938926261462332, 'ArmRightX': -4.045084971874761, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.045084971874676, 'ArmRightX': -2.9389262614624494, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.755282581475805, 'ArmRightX': -1.5450849718746242, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Position: X=1968.00, Y=1204.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': 0.3749999999999982, 'BodySwing': -2.2962962962962976, 'Step': 0.7499999999999964, 'FaceLean': 0.25, 'BodyLean': 0.25, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -5.0, 'ArmRightX': -8.574075045622944e-14, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:20 [DEBUG] Target added: (1287.00, 1092.00), Expression: happy
2025-03-04 21:03:20 [DEBUG] Position: X=1869.33, Y=1187.77, Expression: happy, Params: {'HeadX': -0.3958938340389828, 'HeadY': -1.4968279082072353, 'BodyTilt': -0.3958938340389828, 'BodySwing': -1.995770544276315, 'Step': -0.7917876680779656, 'FaceLean': -0.2639292226926546, 'BodyLean': -0.2639292226926546, 'EyesX': -0.026392922269265522, 'EyesY': -0.0997885272138157, 'ArmLeftX': 0.3958938340389828, 'ArmRightX': -0.3958938340389828, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1770.65, Y=1171.54, Expression: happy, Params: {'HeadX': -1.1667876680779656, 'HeadY': -1.2714335941922492, 'BodyTilt': -1.1667876680779656, 'BodySwing': -1.6952447922563323, 'Step': -2.3335753361559313, 'FaceLean': -0.7778584453853092, 'BodyLean': -0.7778584453853092, 'EyesX': -0.07778584453853105, 'EyesY': -0.08476223961281659, 'ArmLeftX': 1.1667876680779656, 'ArmRightX': -1.1667876680779656, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1671.98, Y=1155.31, Expression: happy, Params: {'HeadX': -1.9376815021169485, 'HeadY': -1.0460392801772613, 'BodyTilt': -1.9376815021169485, 'BodySwing': -1.3947190402363496, 'Step': -3.875363004233897, 'FaceLean': -1.2917876680779656, 'BodyLean': -1.2917876680779656, 'EyesX': -0.12917876680779655, 'EyesY': -0.06973595201181748, 'ArmLeftX': 1.9376815021169485, 'ArmRightX': -1.9376815021169485, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1573.30, Y=1139.09, Expression: happy, Params: {'HeadX': -2.7085753361559313, 'HeadY': -0.8206449661622752, 'BodyTilt': -2.7085753361559313, 'BodySwing': -1.094193288216367, 'Step': -5.4171506723118625, 'FaceLean': -1.805716890770622, 'BodyLean': -1.805716890770622, 'EyesX': -0.1805716890770621, 'EyesY': -0.054709664410818364, 'ArmLeftX': 2.7085753361559313, 'ArmRightX': -2.7085753361559313, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1474.63, Y=1122.86, Expression: happy, Params: {'HeadX': -3.479469170194914, 'HeadY': -0.5952506521472891, 'BodyTilt': -3.479469170194914, 'BodySwing': -0.7936675361963843, 'Step': -6.958938340389828, 'FaceLean': -2.3196461134632766, 'BodyLean': -2.3196461134632766, 'EyesX': -0.2319646113463276, 'EyesY': -0.039683376809819246, 'ArmLeftX': 3.4794691701949136, 'ArmRightX': -3.4794691701949136, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1375.95, Y=1106.63, Expression: happy, Params: {'HeadX': -4.250363004233897, 'HeadY': -0.36985633813229946, 'BodyTilt': -4.250363004233897, 'BodySwing': -0.4931417841763981, 'Step': -8.500726008467794, 'FaceLean': -2.8335753361559313, 'BodyLean': -2.8335753361559313, 'EyesX': -0.2833575336155931, 'EyesY': -0.024657089208819923, 'ArmLeftX': 4.250363004233897, 'ArmRightX': -4.250363004233897, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1287.00, Y=1092.00, Expression: happy, Params: {'HeadX': -4.9453125, 'HeadY': -0.16666666666666607, 'BodyTilt': -4.9453125, 'BodySwing': -0.22222222222222143, 'Step': -9.890625, 'FaceLean': -3.296875, 'BodyLean': -3.296875, 'EyesX': -0.3296875, 'EyesY': -0.011111111111111112, 'ArmLeftX': 4.9453125, 'ArmRightX': -4.9453125, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1287.00, Y=1092.00, Expression: happy, Params: {'HeadX': -4.9453125, 'HeadY': -0.16666666666666607, 'BodyTilt': -4.9453125, 'BodySwing': -0.22222222222222143, 'Step': -9.890625, 'FaceLean': -3.296875, 'BodyLean': -3.296875, 'EyesX': -0.3296875, 'EyesY': -0.011111111111111112, 'ArmLeftX': 4.9453125, 'ArmRightX': -4.9453125, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:21 [DEBUG] Position: X=1287.00, Y=1092.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': -4.9453125, 'BodySwing': -0.22222222222222143, 'Step': -9.890625, 'FaceLean': -3.296875, 'BodyLean': -3.296875, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.755282581475726, 'ArmRightX': 1.5450849718748665, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:21 [ERROR] Error loading conversation history: Expecting value: line 1 column 1 (char 0)
2025-03-04 21:03:21 [DEBUG] Position: X=1287.00, Y=1092.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': -4.9453125, 'BodySwing': -0.22222222222222143, 'Step': -9.890625, 'FaceLean': -3.296875, 'BodyLean': -3.296875, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -4.045084971874694, 'ArmRightX': 2.9389262614624254, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:22 [DEBUG] Position: X=1287.00, Y=1092.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': -4.9453125, 'BodySwing': -0.22222222222222143, 'Step': -9.890625, 'FaceLean': -3.296875, 'BodyLean': -3.296875, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -2.938926261462471, 'ArmRightX': 4.045084971874661, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:22 [DEBUG] Position: X=1287.00, Y=1092.00, Expression: neutral, Params: {'HeadX': -2.0438973255421935, 'HeadY': -2.663794763025721, 'BodyTilt': -4.9453125, 'BodySwing': -0.22222222222222143, 'Step': -9.890625, 'FaceLean': -3.296875, 'BodyLean': -3.296875, 'EyesX': 0.4865963910967728, 'EyesY': 0.47020821157411286, 'ArmLeftX': -1.5450849718746498, 'ArmRightX': 4.755282581475796, 'EyebrowLeft': 0, 'EyebrowRight': 0, 'BrowAngleLeft': 0, 'BrowAngleRight': 0}
2025-03-04 21:03:22 [DEBUG] Target added: (1920.00, 1080.00), Expression: happy
2025-03-04 21:03:22 [DEBUG] Position: X=1386.98, Y=1090.10, Expression: happy, Params: {'HeadX': -4.164202845362999, 'HeadY': -0.14034174939611788, 'BodyTilt': -4.164202845362999, 'BodySwing': -0.18712233252815835, 'Step': -8.328405690725997, 'FaceLean': -2.7761352302419997, 'BodyLean': -2.7761352302419997, 'EyesX': -0.2776135230241999, 'EyesY': -0.009356116626407937, 'ArmLeftX': 4.164202845362999, 'ArmRightX': -4.164202845362999, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:22 [DEBUG] Position: X=1486.96, Y=1088.21, Expression: happy, Params: {'HeadX': -3.3830931907259973, 'HeadY': -0.11401683212557145, 'BodyTilt': -3.3830931907259973, 'BodySwing': -0.15202244283409527, 'Step': -6.766186381451995, 'FaceLean': -2.2553954604839985, 'BodyLean': -2.2553954604839985, 'EyesX': -0.22553954604839982, 'EyesY': -0.0076011221417047635, 'ArmLeftX': 3.383093190725997, 'ArmRightX': -3.383093190725997, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:22 [DEBUG] Position: X=1586.95, Y=1086.31, Expression: happy, Params: {'HeadX': -2.601983536088996, 'HeadY': -0.08769191485502326, 'BodyTilt': -2.601983536088996, 'BodySwing': -0.11692255314003219, 'Step': -5.203967072177992, 'FaceLean': -1.7346556907259973, 'BodyLean': -1.7346556907259973, 'EyesX': -0.17346556907259975, 'EyesY': -0.00584612765700159, 'ArmLeftX': 2.601983536088996, 'ArmRightX': -2.601983536088996, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:22 [DEBUG] Position: X=1686.93, Y=1084.42, Expression: happy, Params: {'HeadX': -1.8208738814519947, 'HeadY': -0.06136699758447861, 'BodyTilt': -1.8208738814519947, 'BodySwing': -0.08182266344597267, 'Step': -3.6417477629039894, 'FaceLean': -1.2139159209679953, 'BodyLean': -1.2139159209679953, 'EyesX': -0.12139159209679964, 'EyesY': -0.004091133172298627, 'ArmLeftX': 1.8208738814519947, 'ArmRightX': -1.8208738814519947, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:22 [DEBUG] Position: X=1786.91, Y=1082.52, Expression: happy, Params: {'HeadX': -1.0397642268149934, 'HeadY': -0.03504208031393041, 'BodyTilt': -1.0397642268149934, 'BodySwing': -0.046722773751909585, 'Step': -2.0795284536299867, 'FaceLean': -0.693176151209995, 'BodyLean': -0.693176151209995, 'EyesX': -0.06931761512099956, 'EyesY': -0.002336138687595453, 'ArmLeftX': 1.0397642268149934, 'ArmRightX': -1.0397642268149934, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:22 [DEBUG] Position: X=1886.89, Y=1080.63, Expression: happy, Params: {'HeadX': -0.25865457217799204, 'HeadY': -0.008717163043387544, 'BodyTilt': -0.25865457217799204, 'BodySwing': -0.011622884057850058, 'Step': -0.5173091443559841, 'FaceLean': -0.1724363814519947, 'BodyLean': -0.1724363814519947, 'EyesX': -0.01724363814519947, 'EyesY': -0.0005811442028924897, 'ArmLeftX': 0.25865457217799204, 'ArmRightX': -0.25865457217799204, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
2025-03-04 21:03:22 [DEBUG] Position: X=1920.00, Y=1080.00, Expression: happy, Params: {'HeadX': 0.0, 'HeadY': 0.0, 'BodyTilt': 0.0, 'BodySwing': 0.0, 'Step': 0.0, 'FaceLean': 0.0, 'BodyLean': 0.0, 'EyesX': 0.0, 'EyesY': 0.0, 'ArmLeftX': -0.0, 'ArmRightX': 0.0, 'EyebrowLeft': 5, 'EyebrowRight': 5, 'BrowAngleLeft': 10, 'BrowAngleRight': 10}
